# Time-averaged data for fix rdf_out
# TimeStep Number-of-rows
# Row c_rdf_at[1] c_rdf_at[2] c_rdf_at[3] c_rdf_at[4] c_rdf_at[5] c_rdf_at[6] c_rdf_at[7]
400000 200
19 1.295 0 0 0 0 0 0
20 1.365 0 0 0 0 0 0
21 1.435 0 0 0 0 0 0
22 1.505 0 0 0 0 0 0
23 1.575 0 0 0 0 0 0
24 1.645 0 0 0 0 0 0
25 1.715 0 0 0 0 0 0
26 1.785 0 0 0 0 0 0
27 1.855 0 0 0 0 0 0
28 1.925 0 0 0 0 0 0
29 1.995 0 0 0 0 0 0
30 2.065 0 0 0 0 0 0
31 2.135 0 0 0 0 0 0
32 2.205 0 0 0 0 0 0
33 2.275 0 0 0 0 0 0
34 2.345 0 0 0 0 0 0
35 2.415 0 0 0 0 0 0
36 2.485 0 0 0 0 0 0
37 2.555 0 0 0 0 0 0
38 2.625 0 0 0 0 0 0
39 2.695 0 0 0 0 0 0
40 2.765 0 0 0 0 0 0
41 2.835 0 0 0 0 0 0
42 2.905 0 0 0 0 0 0
43 2.975 0 0 0 0 1.05213e-05 3.06122e-06
44 3.045 0 0 0.000163871 5e-05 0.000230992 7.34694e-05
45 3.115 0 0 0.00313178 0.00105 0.0018458 0.000662245
46 3.185 0.0154512 0.0001 0.0134804 0.00555 0.00971822 0.00390306
47 3.255 0.0517782 0.00045 0.0486157 0.0225 0.0338088 0.0156786
48 3.325 0.141775 0.00145 0.111253 0.062975 0.0850999 0.0466071
49 3.395 0.339972 0.00395 0.215931 0.144875 0.166265 0.109605
50 3.465 0.502617 0.0078 0.350743 0.28345 0.274656 0.218008
51 3.535 0.721228 0.01355 0.50819 0.492425 0.398138 0.381561
52 3.605 0.868372 0.02075 0.654667 0.7724 0.517319 0.602572
53 3.675 0.934255 0.0288 0.76542 1.11258 0.622846 0.879101
54 3.745 1.13435 0.03895 0.861066 1.50998 0.69784 1.20084
55 3.815 1.08234 0.049 0.918445 1.94985 0.74048 1.55512
56 3.885 1.34485 0.06195 0.949975 2.42167 0.760841 1.93262
57 3.955 1.34276 0.07535 0.976726 2.92442 0.760507 2.32368
58 4.025 1.2626 0.0884 1.0102 3.46297 0.75581 2.7262
59 4.095 1.25252 0.1018 1.00591 4.01805 0.754206 3.14195
60 4.165 1.3192 0.1164 1.02861 4.60522 0.759924 3.57531
61 4.235 1.22788 0.13045 1.05026 5.22508 0.779205 4.03472
62 4.305 1.30245 0.14585 1.06938 5.87725 0.80099 4.52271
63 4.375 1.16284 0.16005 1.08561 6.56103 0.822676 5.04035
64 4.445 1.3407 0.17695 1.08372 7.26563 0.849141 5.59187
65 4.515 1.18412 0.19235 1.11962 8.01668 0.871492 6.17588
66 4.585 1.15196 0.2078 1.1051 8.78115 0.893993 6.79369
67 4.655 1.06333 0.2225 1.12222 9.58135 0.92188 7.45037
68 4.725 1.16194 0.23905 1.14134 10.4199 0.948183 8.14625
69 4.795 1.04646 0.2544 1.14455 11.2858 0.980602 8.8874
70 4.865 0.990069 0.26935 1.16946 12.1966 1.00995 9.67319
71 4.935 1.08447 0.2862 1.18709 13.148 1.03628 10.5028
72 5.005 1.16385 0.3048 1.18557 14.1252 1.05957 11.3753
73 5.075 1.05589 0.32215 1.18557 15.1301 1.06935 12.2807
74 5.145 0.988864 0.33885 1.18825 16.1651 1.07943 13.22
75 5.215 1.01725 0.3565 1.18436 17.225 1.08271 14.188
76 5.285 0.976451 0.3739 1.18445 18.3137 1.08542 15.1846
77 5.355 0.997552 0.39215 1.18 19.4272 1.09301 16.2149
78 5.425 1.00926 0.4111 1.18139 20.5713 1.10138 17.2805
79 5.495 0.825379 0.427 1.17929 21.743 1.11312 18.3854
80 5.565 1.00214 0.4468 1.18133 22.9469 1.12532 19.531
81 5.635 0.972457 0.4665 1.17853 24.1783 1.13716 20.718
82 5.705 0.96078 0.48645 1.18069 25.4429 1.15054 21.949
83 5.775 0.878881 0.50515 1.17447 26.7318 1.15704 23.2175
84 5.845 0.892366 0.5246 1.1653 28.0418 1.16307 24.5237
85 5.915 0.90497 0.5448 1.16585 29.3841 1.16789 25.8669
86 5.985 0.86861 0.56465 1.15435 30.7447 1.16791 27.2421
87 6.055 0.861469 0.5848 1.14694 32.1285 1.16423 28.6453
88 6.125 0.810555 0.6042 1.13957 33.5352 1.16147 30.0776
89 6.195 0.87811 0.6257 1.12679 34.9583 1.15595 31.536
90 6.265 0.914506 0.6486 1.1129 36.3956 1.14681 33.0157
91 6.335 0.788953 0.6688 1.10866 37.8598 1.13766 34.5165
92 6.405 0.829115 0.6905 1.08834 39.3289 1.12822 36.038
93 6.475 0.719688 0.70975 1.08133 40.8208 1.11567 37.5756
94 6.545 0.830615 0.73245 1.06462 42.3215 1.10639 39.1336
95 6.615 0.7791 0.7542 1.05363 43.8386 1.09587 40.71
96 6.685 0.704996 0.7743 1.03367 45.3587 1.08883 42.3095
97 6.755 0.7334 0.79565 1.03229 46.9087 1.08085 43.9308
98 6.825 0.704973 0.8166 1.02408 48.4784 1.07315 45.574
99 6.895 0.708865 0.8381 1.0032 50.0478 1.06579 47.2397
100 6.965 0.663993 0.85865 1.00006 51.6442 1.05959 48.9294
101 7.035 0.707853 0.881 0.989349 53.2554 1.04963 50.637
102 7.105 0.690869 0.90325 0.97582 54.8764 1.04123 52.3649
103 7.175 0.653097 0.9247 0.972162 56.5233 1.03233 54.1119
104 7.245 0.664427 0.94695 0.962108 58.1851 1.02161 55.8747
105 7.315 0.653237 0.96925 0.956603 59.8695 1.01107 57.6532
106 7.385 0.602112 0.9902 0.951468 61.577 1.00179 59.4492
107 7.455 0.630343 1.01255 0.944866 63.305 0.991206 61.2601
108 7.525 0.678184 1.03705 0.940612 65.0577 0.98109 63.0863
109 7.595 0.589656 1.05875 0.931822 66.8265 0.972449 64.9303
110 7.665 0.662974 1.0836 0.92904 68.6226 0.964051 66.7922
111 7.735 0.658889 1.10875 0.926828 70.4473 0.954918 68.6703
112 7.805 0.678 1.1351 0.915977 72.2835 0.949031 70.5708
113 7.875 0.701385 1.16285 0.916426 74.1536 0.943013 72.4932
114 7.945 0.674181 1.19 0.916658 76.0576 0.937616 74.4388
115 8.015 0.697837 1.2186 0.913418 77.9885 0.932534 76.4081
116 8.085 0.673816 1.2467 0.921077 79.9697 0.931081 78.4088
117 8.155 0.662298 1.2748 0.918893 81.9806 0.928619 80.4389
118 8.225 0.780824 1.3085 0.916773 84.0215 0.926267 82.4988
119 8.295 0.740365 1.341 0.928914 86.1247 0.925327 84.5917
120 8.365 0.689944 1.3718 0.928481 88.2626 0.924569 86.7184
121 8.435 0.785388 1.40745 0.93055 90.4412 0.924845 88.8815
122 8.505 0.782265 1.44355 0.937363 92.6724 0.926517 91.0846
123 8.575 0.762084 1.4793 0.942507 94.9529 0.927317 93.3261
124 8.645 0.811664 1.518 0.947728 97.2836 0.929059 95.6086
125 8.715 0.75637 1.55465 0.957032 99.6755 0.931287 97.9337
126 8.785 0.793109 1.5937 0.963361 102.122 0.932414 100.299
127 8.855 0.8196 1.6347 0.971938 104.63 0.936421 102.713
128 8.925 0.808762 1.6758 0.972337 107.178 0.938978 105.172
129 8.995 0.74876 1.71445 0.980765 109.79 0.943709 107.682
130 9.065 0.839291 1.75845 0.992063 112.472 0.94885 110.245
131 9.135 0.860288 1.80425 0.990792 115.193 0.951609 112.855
132 9.205 0.850953 1.85025 0.999936 117.981 0.955861 115.518
133 9.275 0.87551 1.8983 1.00375 120.822 0.960881 118.235
134 9.345 0.854366 1.9459 1.00963 123.724 0.967521 121.012
135 9.415 0.881496 1.99575 1.01835 126.694 0.972327 123.846
136 9.485 0.905121 2.0477 1.0191 129.711 0.976309 126.733
137 9.555 0.903067 2.1003 1.02614 132.794 0.982628 129.682
138 9.625 0.905207 2.1538 1.03202 135.94 0.985706 132.684
139 9.695 0.924702 2.20925 1.03797 139.15 0.992082 135.749
140 9.765 0.913958 2.26485 1.03729 142.405 0.9966 138.873
141 9.835 0.932593 2.3224 1.0388 145.711 1.00142 142.057
142 9.905 0.900287 2.37875 1.04294 149.079 1.00566 145.301
143 9.975 0.930229 2.4378 1.04486 152.5 1.00994 148.604
144 10.045 0.914979 2.4967 1.05013 155.986 1.01367 151.966
145 10.115 0.925339 2.5571 1.04693 159.511 1.01687 155.386
146 10.185 0.967816 2.62115 1.05117 163.099 1.02081 158.867
147 10.255 0.959866 2.68555 1.05092 166.736 1.02443 162.409
148 10.325 0.980712 2.75225 1.05447 170.435 1.02671 166.007
149 10.395 0.954493 2.81805 1.05247 174.177 1.02905 169.662
150 10.465 1.02335 2.88955 1.05709 177.987 1.03112 173.374
151 10.535 0.952596 2.957 1.04716 181.811 1.03316 177.143
152 10.605 0.955393 3.02555 1.05016 185.698 1.03451 180.968
153 10.675 0.924335 3.09275 1.05187 189.642 1.0369 184.852
154 10.745 1.01823 3.16775 1.0493 193.628 1.03736 188.789
155 10.815 0.943443 3.23815 1.04993 197.669 1.03782 192.78
156 10.885 0.921426 3.3078 1.04453 201.742 1.03705 196.819
157 10.955 0.949524 3.3805 1.03985 205.848 1.03805 200.914
158 11.025 0.929767 3.4526 1.04066 210.011 1.03848 205.063
159 11.095 0.959455 3.52795 1.03873 214.218 1.03731 209.261
160 11.165 0.944319 3.60305 1.03282 218.455 1.03538 213.504
161 11.235 0.937556 3.67855 1.03065 222.736 1.03424 217.795
162 11.305 0.99037 3.7593 1.02514 227.047 1.0336 222.138
163 11.375 0.973979 3.8397 1.02733 231.421 1.0317 226.526
164 11.445 0.977657 3.9214 1.01714 235.805 1.03047 230.963
165 11.515 0.929161 4 1.02002 240.256 1.02846 235.446
166 11.585 0.961762 4.08235 1.01149 244.723 1.02694 239.976
167 11.655 0.963514 4.16585 1.01273 249.25 1.02498 244.553
168 11.725 0.955465 4.24965 1.00297 253.787 1.02215 249.173
169 11.795 0.917117 4.33105 1.0045 258.386 1.01918 253.834
170 11.865 0.956989 4.417 1.0009 263.022 1.0179 258.544
171 11.935 0.939744 4.5024 0.996324 267.692 1.01485 263.296
172 12.005 0.942955 4.5891 0.994412 272.408 1.01259 268.093
173 12.075 0.975056 4.6798 0.995885 277.186 1.0103 272.936
174 12.145 0.953221 4.7695 0.987287 281.978 1.00779 277.822
175 12.215 0.954409 4.86035 0.986763 286.823 1.00501 282.752
176 12.285 0.972644 4.954 0.984999 291.715 1.00287 287.727
177 12.355 0.922633 5.04385 0.983091 296.653 1.0007 292.748
178 12.425 0.97014 5.1394 0.981622 301.64 0.9975 297.811
179 12.495 0.952775 5.2343 0.981866 306.684 0.995413 302.919
180 12.565 0.969491 5.33195 0.979503 311.773 0.994139 308.079
181 12.635 0.931777 5.42685 0.979826 316.92 0.993154 313.291
182 12.705 0.99194 5.529 0.978462 322.117 0.990361 318.546
183 12.775 0.977738 5.6308 0.980566 327.383 0.989003 323.852
184 12.845 0.992286 5.73525 0.976695 332.686 0.985974 329.199
185 12.915 0.967932 5.83825 0.980389 338.067 0.985403 334.602
186 12.985 0.94265 5.93965 0.974348 343.473 0.984616 340.06
187 13.055 0.98867 6.04715 0.975415 348.943 0.983788 345.571
188 13.125 1.0373 6.16115 0.977365 354.483 0.983452 351.14
189 13.195 1.07313 6.28035 0.971225 360.048 0.982693 356.765
190 13.265 1.02086 6.39495 0.97727 365.706 0.981671 362.443
191 13.335 1.00929 6.50945 0.9778 371.428 0.982085 368.184
192 13.405 1.08164 6.63345 0.977267 377.206 0.98147 373.981
193 13.475 1.03979 6.7539 0.980065 383.062 0.981274 379.838
194 13.545 1.0688 6.879 0.98428 389.005 0.980887 385.754
195 13.615 1.07306 7.0059 0.983846 395.006 0.981914 391.737
196 13.685 1.037 7.1298 0.981721 401.056 0.982332 397.785
197 13.755 1.06955 7.2589 0.982922 407.175 0.982864 403.898
198 13.825 1.05629 7.3877 0.987053 413.383 0.9838 410.079
199 13.895 1.0818 7.52095 0.991216 419.681 0.984834 416.329
200 13.965 1.11559 7.65975 0.988947 426.027 0.985392 422.647
4600000 200
1 0.035 0 0 0 0 0 0
2 0.105 0 0 0 0 0 0
3 0.175 0 0 0 0 0 0
4 0.245 0 0 0 0 0 0
5 0.315 0 0 0 0 0 0
6 0.385 0 0 0 0 0 0
7 0.455 0 0 0 0 0 0
8 0.525 0 0 0 0 0 0
9 0.595 0 0 0 0 0 0
10 0.665 0 0 0 0 0 0
11 0.735 0 0 0 0 0 0
12 0.805 0 0 0 0 0 0
13 0.875 0 0 0 0 0 0
14 0.945 0 0 0 0 0 0
15 1.015 0 0 0 0 0 0
16 1.085 0 0 0 0 0 0
17 1.155 0 0 0 0 0 0
18 1.225 0 0 0 0 0 0
19 1.295 0 0 0 0 0 0
20 1.365 0 0 0 0 0 0
21 1.435 0 0 0 0 0 0
22 1.505 0 0 0 0 0 0
23 1.575 0 0 0 0 0 0
24 1.645 0 0 0 0 0 0
25 1.715 0 0 0 0 0 0
26 1.785 0 0 0 0 0 0
27 1.855 0 0 0 0 0 0
28 1.925 0 0 0 0 0 0
29 1.995 0 0 0 0 0 0
30 2.065 0 0 0 0 0 0
31 2.135 0 0 0 0 0 0
32 2.205 0 0 0 0 0 0
33 2.275 0 0 0 0 0 0
34 2.345 0 0 0 0 0 0
35 2.415 0 0 0 0 0 0
36 2.485 0 0 0 0 0 0
37 2.555 0 0 0 0 0 0
38 2.625 0 0 0 0 0 0
39 2.695 0 0 0 0 0 0
40 2.765 0 0 0 0 0 0
41 2.835 0 0 0 0 0 0
42 2.905 0 0 0 0 0 0
43 2.975 0 0 0 0 7.0142e-06 2.04082e-06
44 3.045 0 0 0.000491612 0.00015 0.000217602 6.83673e-05
45 3.115 0 0 0.00313178 0.00115 0.00185219 0.000659184
46 3.185 0 0 0.0128812 0.00545 0.0101282 0.00403673
47 3.255 0.0739689 0.0005 0.0458192 0.021425 0.0331467 0.0155816
48 3.325 0.148863 0.00155 0.113315 0.06265 0.0840133 0.0461153
49 3.395 0.278777 0.0036 0.221401 0.146625 0.165252 0.10873
50 3.465 0.404705 0.0067 0.366625 0.291475 0.272277 0.216194
51 3.535 0.564439 0.0112 0.498585 0.4965 0.39369 0.377919
52 3.605 0.717613 0.01715 0.665306 0.781025 0.513285 0.597207
53 3.675 0.84141 0.0244 0.781902 1.12853 0.614563 0.870058
54 3.745 0.994652 0.0333 0.849095 1.5204 0.690171 1.18826
55 3.815 0.89387 0.0416 0.914217 1.95825 0.73411 1.53949
56 3.885 1.01772 0.0514 0.952391 2.43128 0.753244 1.91323
57 3.955 1.16239 0.063 0.968372 2.92973 0.756026 2.30198
58 4.025 1.13682 0.07475 0.994868 3.4601 0.751771 2.70235
59 4.095 0.976777 0.0852 1.01366 4.01945 0.748915 3.11519
60 4.165 1.20174 0.0985 1.03277 4.609 0.757814 3.54734
61 4.235 1.00503 0.11 1.04445 5.22542 0.774751 4.00412
62 4.305 1.14599 0.12355 1.0527 5.86743 0.798488 4.49059
63 4.375 1.06048 0.1365 1.07914 6.54713 0.821577 5.00754
64 4.445 1.11461 0.15055 1.1004 7.26257 0.846276 5.5572
65 4.515 1.06109 0.16435 1.10471 8.00363 0.870185 6.14033
66 4.585 1.00657 0.17785 1.1214 8.77937 0.893075 6.7575
67 4.655 0.998227 0.19165 1.1286 9.58412 0.920068 7.41289
68 4.725 1.15492 0.2081 1.13947 10.4212 0.950833 8.11072
69 4.795 1.08395 0.224 1.16483 11.3025 0.981963 8.8529
70 4.865 1.00994 0.23925 1.18173 12.2229 1.01269 9.64082
71 4.935 0.878514 0.2529 1.20337 13.1873 1.03841 10.4722
72 5.005 1.00429 0.26895 1.20167 14.1779 1.05934 11.3445
73 5.075 1.05589 0.2863 1.20524 15.1993 1.07655 12.256
74 5.145 0.985903 0.30295 1.20229 16.2466 1.08606 13.2011
75 5.215 1.1037 0.3221 1.19235 17.3137 1.08954 14.1751
76 5.285 1.03818 0.3406 1.19517 18.4122 1.09214 15.1779
77 5.355 1.06588 0.3601 1.19242 19.5374 1.09678 16.2118
78 5.425 1.10246 0.3808 1.18955 20.6894 1.10701 17.2828
79 5.495 1.03821 0.4008 1.19403 21.8758 1.11915 18.3937
80 5.565 1.02997 0.42115 1.20662 23.1055 1.1299 19.5439
81 5.635 0.967521 0.44075 1.18628 24.345 1.14152 20.7355
82 5.705 1.14138 0.46445 1.1785 25.6072 1.15432 21.9705
83 5.775 1.05748 0.48695 1.18272 26.9052 1.16169 23.2441
84 5.845 1.00936 0.50895 1.17925 28.2309 1.1674 24.5552
85 5.915 1.01473 0.5316 1.16744 29.575 1.17274 25.904
86 5.985 1.04146 0.5554 1.16695 30.9504 1.17159 27.2835
87 6.055 0.994002 0.57865 1.15167 32.3399 1.16862 28.692
88 6.125 0.969323 0.60185 1.13212 33.7375 1.16322 30.1265
89 6.195 0.961837 0.6254 1.12671 35.1604 1.15973 31.5896
90 6.265 0.974408 0.6498 1.11304 36.5979 1.14993 33.0733
91 6.335 0.96471 0.6745 1.09668 38.0462 1.13939 34.5765
92 6.405 0.869233 0.69725 1.07558 39.4982 1.12707 36.0964
93 6.475 0.882319 0.72085 1.06682 40.97 1.11639 37.635
94 6.545 0.889161 0.74515 1.05818 42.4616 1.10594 39.1924
95 6.615 0.868652 0.7694 1.04132 43.9611 1.09498 40.7675
96 6.685 0.829511 0.79305 1.02267 45.4649 1.08801 42.3658
97 6.755 0.893133 0.81905 1.01794 46.9934 1.07748 43.982
98 6.825 0.822749 0.8435 1.00265 48.5303 1.07045 45.6211
99 6.895 0.921525 0.87145 0.991196 50.0809 1.06189 47.2806
100 6.965 0.864322 0.8982 0.987034 51.6565 1.05583 48.9644
101 7.035 0.840873 0.92475 0.971849 53.2392 1.04749 50.6685
102 7.105 0.821281 0.9512 0.962817 54.8386 1.03565 52.3871
103 7.175 0.811423 0.97785 0.953892 56.4545 1.02761 54.1262
104 7.245 0.876447 1.0072 0.952019 58.0989 1.01644 55.88
105 7.315 0.890511 1.0376 0.943527 59.7602 1.00693 57.6512
106 7.385 0.801858 1.0655 0.932356 61.4335 0.995572 59.4361
107 7.455 0.830586 1.09495 0.926221 63.1274 0.986442 61.2383
108 7.525 0.834582 1.1251 0.922821 64.8469 0.975994 63.055
109 7.595 0.832855 1.15575 0.915767 66.5852 0.967722 64.89
110 7.665 0.909755 1.18985 0.908195 68.341 0.959365 66.7429
111 7.735 0.833108 1.22165 0.908936 70.1305 0.9522 68.6157
112 7.805 0.890277 1.25625 0.901784 71.9382 0.94552 70.5091
113 7.875 0.835343 1.2893 0.901137 73.7772 0.939745 72.4249
114 7.945 0.869111 1.3243 0.902744 75.6523 0.934429 74.3638
115 8.015 0.918656 1.36195 0.902041 77.5591 0.931881 76.3317
116 8.085 0.9232 1.40045 0.894962 79.4842 0.929229 78.3285
117 8.155 0.925096 1.4397 0.898182 81.4497 0.927063 80.3552
118 8.225 0.890881 1.47815 0.905981 83.4666 0.925889 82.4142
119 8.295 0.995506 1.52185 0.917574 85.5441 0.925197 84.5069
120 8.365 1.01252 1.56705 0.914442 87.6497 0.925119 86.6348
121 8.435 0.992475 1.6121 0.923567 89.812 0.92505 88.7984
122 8.505 1.01088 1.65875 0.930861 92.0277 0.926866 91.0023
123 8.575 0.985913 1.705 0.935181 94.2904 0.927808 93.245
124 8.645 1.04237 1.7547 0.937979 96.5972 0.928963 95.5272
125 8.715 0.988544 1.8026 0.944318 98.9573 0.932111 97.8544
126 8.785 1.04698 1.85415 0.954757 101.382 0.933899 100.224
127 8.855 1.0345 1.9059 0.960786 103.861 0.937293 102.64
128 8.925 1.11082 1.96235 0.97061 106.405 0.941694 105.105
129 8.995 1.06551 2.01735 0.977046 109.006 0.945994 107.622
130 9.065 1.12541 2.07635 0.980441 111.658 0.950162 110.188
131 9.135 1.13359 2.1367 0.986113 114.365 0.955 112.808
132 9.205 1.08589 2.1954 0.996959 117.145 0.960534 115.483
133 9.275 1.08596 2.255 0.99986 119.976 0.964878 118.212
134 9.345 1.11462 2.3171 1.01008 122.878 0.970835 120.999
135 9.415 1.08131 2.37825 1.01197 125.83 0.977013 123.846
136 9.485 1.11332 2.44215 1.01974 128.849 0.980239 126.745
137 9.555 1.12197 2.5075 1.02497 131.928 0.985485 129.702
138 9.625 1.0744 2.571 1.02885 135.064 0.990616 132.719
139 9.695 1.08563 2.6361 1.03475 138.265 0.995355 135.795
140 9.765 1.02245 2.6983 1.03192 141.503 1.00061 138.931
141 9.835 1.14326 2.76885 1.03701 144.804 1.00392 142.123
142 9.905 1.02331 2.8329 1.04174 148.167 1.00747 145.372
143 9.975 1.08382 2.9017 1.04122 151.576 1.01192 148.682
144 10.045 1.05168 2.9694 1.05199 155.069 1.01525 152.05
145 10.115 1.07701 3.0397 1.05354 158.616 1.01925 155.478
146 10.185 1.04715 3.109 1.05195 162.207 1.02326 158.967
147 10.255 1.03737 3.1786 1.057 165.864 1.02493 162.51
148 10.325 1.04467 3.24965 1.05131 169.552 1.02864 166.115
149 10.395 1.0836 3.32435 1.04765 173.277 1.0305 169.776
150 10.465 1.07058 3.39915 1.05664 177.085 1.03229 173.492
151 10.535 1.04651 3.47325 1.05493 180.938 1.03495 177.268
152 10.605 0.999992 3.545 1.04771 184.816 1.0351 181.095
153 10.675 0.991735 3.6171 1.04763 188.744 1.03655 184.977
154 10.745 1.02773 3.6928 1.04453 192.712 1.03674 188.912
155 10.815 1.01112 3.76825 1.04808 196.746 1.03739 192.901
156 10.885 1.02461 3.8457 1.04417 200.817 1.03816 196.944
157 10.955 1.05597 3.92655 1.03739 204.914 1.03578 201.031
158 11.025 0.992955 4.00355 1.04059 209.076 1.03628 205.171
159 11.095 0.992562 4.0815 1.03884 213.284 1.03527 209.361
160 11.165 0.995244 4.16065 1.03131 217.515 1.03375 213.597
161 11.235 0.98909 4.2403 1.03336 221.807 1.03351 217.885
162 11.305 1.00815 4.3225 1.02532 226.119 1.03104 222.217
163 11.375 0.981247 4.4035 1.02342 230.476 1.03005 226.598
164 11.445 0.99082 4.4863 1.02408 234.89 1.02799 231.024
165 11.515 0.998316 4.57075 1.01779 239.331 1.02686 235.5
166 11.585 0.97169 4.65395 1.01562 243.816 1.02419 240.019
167 11.655 0.977361 4.73865 1.01487 248.353 1.0227 244.585
168 11.725 0.964586 4.82325 1.00628 252.905 1.02039 249.197
169 11.795 0.957114 4.9082 1.00605 257.511 1.01805 253.853
170 11.865 0.988164 4.99695 1.00765 262.179 1.01563 258.553
171 11.935 0.947446 5.08305 1.00276 266.879 1.01286 263.295
172 12.005 0.905433 5.1663 1.00215 271.631 1.01077 268.084
173 12.075 0.939042 5.25365 0.992363 276.393 1.00803 272.915
174 12.145 0.947908 5.34285 0.99234 281.209 1.00536 277.79
175 12.215 0.950207 5.4333 0.985974 286.05 1.00363 282.713
176 12.285 0.944083 5.5242 0.989942 290.966 1.0009 287.678
177 12.355 0.948305 5.61655 0.984938 295.914 0.998635 292.689
178 12.425 0.950341 5.71015 0.981957 300.902 0.996814 297.748
179 12.495 0.950265 5.8048 0.98117 305.943 0.994441 302.852
180 12.565 0.944174 5.8999 0.978825 311.028 0.992702 308.004
181 12.635 0.949942 5.99665 0.976028 316.155 0.990556 313.202
182 12.705 0.951156 6.0946 0.974984 321.334 0.988733 318.448
183 12.775 0.919631 6.19035 0.975706 326.574 0.987587 323.747
184 12.845 0.955235 6.2909 0.976727 331.877 0.985521 329.092
185 12.915 0.970751 6.3942 0.977514 337.242 0.984992 334.493
186 12.985 0.984484 6.5001 0.97479 342.65 0.98419 339.948
187 13.055 0.971655 6.60575 0.975317 348.12 0.98315 345.456
188 13.125 1.01227 6.717 0.976205 353.654 0.982213 351.018
189 13.195 1.01417 6.82965 0.975235 359.241 0.981073 356.633
190 13.265 0.966522 6.93815 0.974619 364.884 0.981831 362.312
191 13.335 0.98549 7.04995 0.975185 370.591 0.980912 368.046
192 13.405 1.00881 7.1656 0.978248 376.375 0.982397 373.849
193 13.475 1.01864 7.2836 0.976872 382.212 0.98136 379.707
194 13.545 0.976101 7.39785 0.980756 388.133 0.981939 385.629
195 13.615 1.01767 7.5182 0.980792 394.115 0.982652 391.616
196 13.685 1.03323 7.64165 0.984463 400.182 0.982165 397.663
197 13.755 1.01446 7.7641 0.985737 406.319 0.983545 403.78
198 13.825 1.0038 7.8865 0.983614 412.506 0.983968 409.962
199 13.895 1.04121 8.01475 0.98926 418.791 0.985129 416.215
200 13.965 1.04928 8.1453 0.98682 425.123 0.985906 422.535
4800000 200
1 0.035 0 0 0 0 0 0
2 0.105 0 0 0 0 0 0
3 0.175 0 0 0 0 0 0
4 0.245 0 0 0 0 0 0
5 0.315 0 0 0 0 0 0
6 0.385 0 0 0 0 0 0
7 0.455 0 0 0 0 0 0
8 0.525 0 0 0 0 0 0
9 0.595 0 0 0 0 0 0
10 0.665 0 0 0 0 0 0
11 0.735 0 0 0 0 0 0
12 0.805 0 0 0 0 0 0
13 0.875 0 0 0 0 0 0
14 0.945 0 0 0 0 0 0
15 1.015 0 0 0 0 0 0
16 1.085 0 0 0 0 0 0
17 1.155 0 0 0 0 0 0
18 1.225 0 0 0 0 0 0
19 1.295 0 0 0 0 0 0
20 1.365 0 0 0 0 0 0
21 1.435 0 0 0 0 0 0
22 1.505 0 0 0 0 0 0
23 1.575 0 0 0 0 0 0
24 1.645 0 0 0 0 0 0
25 1.715 0 0 0 0 0 0
26 1.785 0 0 0 0 0 0
27 1.855 0 0 0 0 0 0
28 1.925 0 0 0 0 0 0
29 1.995 0 0 0 0 0 0
30 2.065 0 0 0 0 0 0
31 2.135 0 0 0 0 0 0
32 2.205 0 0 0 0 0 0
33 2.275 0 0 0 0 0 0
34 2.345 0 0 0 0 0 0
35 2.415 0 0 0 0 0 0
36 2.485 0 0 0 0 0 0
37 2.555 0 0 0 0 0 0
38 2.625 0 0 0 0 0 0
39 2.695 0 0 0 0 0 0
40 2.765 0 0 0 0 0 0
41 2.835 0 0 0 0 0 0
42 2.905 0 0 0 0 0 0
43 2.975 0 0 0 0 1.05213e-05 3.06122e-06
44 3.045 0 0 0.000327741 0.0001 0.000204211 6.53061e-05
45 3.115 0 0 0.00266201 0.00095 0.00193857 0.000683673
46 3.185 0.0154512 0.0001 0.0133306 0.0054 0.0102415 0.00409898
47 3.255 0.0739689 0.0006 0.0486157 0.02235 0.0339113 0.0159102
48 3.325 0.127597 0.0015 0.110085 0.0624 0.0851813 0.0468684
49 3.395 0.407966 0.0045 0.216458 0.1445 0.167372 0.110286
50 3.465 0.489562 0.00825 0.363335 0.28805 0.275062 0.218849
51 3.535 0.809029 0.0147 0.504056 0.495325 0.396588 0.381765
52 3.605 0.946767 0.02255 0.647476 0.772225 0.515232 0.601885
53 3.675 1.18378 0.03275 0.758332 1.10925 0.61488 0.874877
54 3.745 1.18464 0.04335 0.862583 1.50735 0.687437 1.19182
55 3.815 1.31927 0.0556 0.921733 1.9488 0.730938 1.54153
56 3.885 1.33966 0.0685 0.954958 2.4231 0.747979 1.91265
57 3.955 1.35779 0.08205 0.968372 2.92155 0.750295 2.29846
58 4.025 1.54801 0.09805 0.990413 3.44955 0.745998 2.69575
59 4.095 1.45816 0.11365 1.00147 4.00217 0.745826 3.10689
60 4.165 1.45925 0.1298 1.01828 4.58345 0.753597 3.53664
61 4.235 1.45074 0.1464 1.04793 5.20192 0.771389 3.99144
62 4.305 1.59424 0.16525 1.06438 5.85105 0.794402 4.47542
63 4.375 1.37166 0.182 1.05389 6.51485 0.81955 4.99109
64 4.445 1.32483 0.1987 1.09529 7.22698 0.844799 5.53979
65 4.515 1.3725 0.21655 1.08719 7.95627 0.867994 6.12146
66 4.585 1.31973 0.23425 1.10954 8.72383 0.894516 6.73962
67 4.655 1.17545 0.2505 1.12197 9.52385 0.920118 7.39505
